path,topic_name,message_type,rosbag_duration,message_count
/rosbags2/NuScenes-v1.0-mini-scene-0553,/CAM_FRONT/camera_info,sensor_msgs/msg/CameraInfo,19.900489,32755
/rosbags2/NuScenes-v1.0-mini-scene-0553,/CAM_FRONT_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.900489,32755
/rosbags2/NuScenes-v1.0-mini-scene-0553,/CAM_BACK_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.900489,32755
/rosbags2/NuScenes-v1.0-mini-scene-0553,/CAM_FRONT_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.900489,32755
/rosbags2/NuScenes-v1.0-mini-scene-0553,/CAM_BACK_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.900489,32755
/rosbags2/NuScenes-v1.0-mini-scene-0553,/CAM_FRONT_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.900489,32755
/rosbags2/NuScenes-v1.0-mini-scene-0553,/CAM_BACK/camera_info,sensor_msgs/msg/CameraInfo,19.900489,32755
/rosbags2/NuScenes-v1.0-mini-scene-0553,/CAM_BACK_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.900489,32755
/rosbags2/NuScenes-v1.0-mini-scene-0553,/CAM_FRONT_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.900489,32755
/rosbags2/NuScenes-v1.0-mini-scene-0553,/CAM_BACK/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.900489,32755
/rosbags2/NuScenes-v1.0-mini-scene-0553,/CAM_FRONT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.900489,32755
/rosbags2/NuScenes-v1.0-mini-scene-0553,/CAM_BACK_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.900489,32755
/rosbags2/NuScenes-v1.0-mini-scene-0916,/CAM_FRONT_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.900506,32574
/rosbags2/NuScenes-v1.0-mini-scene-0916,/CAM_BACK_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.900506,32574
/rosbags2/NuScenes-v1.0-mini-scene-0916,/CAM_FRONT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.900506,32574
/rosbags2/NuScenes-v1.0-mini-scene-0916,/CAM_FRONT/camera_info,sensor_msgs/msg/CameraInfo,19.900506,32574
/rosbags2/NuScenes-v1.0-mini-scene-0916,/CAM_FRONT_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.900506,32574
/rosbags2/NuScenes-v1.0-mini-scene-0916,/CAM_FRONT_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.900506,32574
/rosbags2/NuScenes-v1.0-mini-scene-0916,/CAM_BACK/camera_info,sensor_msgs/msg/CameraInfo,19.900506,32574
/rosbags2/NuScenes-v1.0-mini-scene-0916,/CAM_BACK_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.900506,32574
/rosbags2/NuScenes-v1.0-mini-scene-0916,/CAM_BACK/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.900506,32574
/rosbags2/NuScenes-v1.0-mini-scene-0916,/CAM_BACK_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.900506,32574
/rosbags2/NuScenes-v1.0-mini-scene-0916,/CAM_FRONT_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.900506,32574
/rosbags2/NuScenes-v1.0-mini-scene-0916,/CAM_BACK_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.900506,32574
/rosbags2/NuScenes-v1.0-mini-scene-1077,/CAM_FRONT_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.950247,32536
/rosbags2/NuScenes-v1.0-mini-scene-1077,/CAM_BACK_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.950247,32536
/rosbags2/NuScenes-v1.0-mini-scene-1077,/CAM_FRONT/camera_info,sensor_msgs/msg/CameraInfo,19.950247,32536
/rosbags2/NuScenes-v1.0-mini-scene-1077,/CAM_FRONT_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.950247,32536
/rosbags2/NuScenes-v1.0-mini-scene-1077,/CAM_BACK_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.950247,32536
/rosbags2/NuScenes-v1.0-mini-scene-1077,/CAM_FRONT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.950247,32536
/rosbags2/NuScenes-v1.0-mini-scene-1077,/CAM_BACK_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.950247,32536
/rosbags2/NuScenes-v1.0-mini-scene-1077,/CAM_BACK/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.950247,32536
/rosbags2/NuScenes-v1.0-mini-scene-1077,/CAM_BACK_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.950247,32536
/rosbags2/NuScenes-v1.0-mini-scene-1077,/CAM_BACK/camera_info,sensor_msgs/msg/CameraInfo,19.950247,32536
/rosbags2/NuScenes-v1.0-mini-scene-1077,/CAM_FRONT_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.950247,32536
/rosbags2/NuScenes-v1.0-mini-scene-1077,/CAM_FRONT_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.950247,32536
/rosbags2/NuScenes-v1.0-mini-scene-0655,/CAM_BACK_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.799171,32294
/rosbags2/NuScenes-v1.0-mini-scene-0655,/CAM_FRONT_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.799171,32294
/rosbags2/NuScenes-v1.0-mini-scene-0655,/CAM_FRONT_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.799171,32294
/rosbags2/NuScenes-v1.0-mini-scene-0655,/CAM_BACK/camera_info,sensor_msgs/msg/CameraInfo,19.799171,32294
/rosbags2/NuScenes-v1.0-mini-scene-0655,/CAM_BACK_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.799171,32294
/rosbags2/NuScenes-v1.0-mini-scene-0655,/CAM_FRONT_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.799171,32294
/rosbags2/NuScenes-v1.0-mini-scene-0655,/CAM_BACK/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.799171,32294
/rosbags2/NuScenes-v1.0-mini-scene-0655,/CAM_BACK_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.799171,32294
/rosbags2/NuScenes-v1.0-mini-scene-0655,/CAM_FRONT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.799171,32294
/rosbags2/NuScenes-v1.0-mini-scene-0655,/CAM_BACK_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.799171,32294
/rosbags2/NuScenes-v1.0-mini-scene-0655,/CAM_FRONT/camera_info,sensor_msgs/msg/CameraInfo,19.799171,32294
/rosbags2/NuScenes-v1.0-mini-scene-0655,/CAM_FRONT_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.799171,32294
/rosbags2/NuScenes-v1.0-mini-scene-0757,/CAM_BACK/camera_info,sensor_msgs/msg/CameraInfo,19.848509,32101
/rosbags2/NuScenes-v1.0-mini-scene-0757,/CAM_FRONT_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.848509,32101
/rosbags2/NuScenes-v1.0-mini-scene-0757,/CAM_BACK_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.848509,32101
/rosbags2/NuScenes-v1.0-mini-scene-0757,/CAM_FRONT_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.848509,32101
/rosbags2/NuScenes-v1.0-mini-scene-0757,/CAM_FRONT_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.848509,32101
/rosbags2/NuScenes-v1.0-mini-scene-0757,/CAM_BACK_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.848509,32101
/rosbags2/NuScenes-v1.0-mini-scene-0757,/CAM_BACK/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.848509,32101
/rosbags2/NuScenes-v1.0-mini-scene-0757,/CAM_BACK_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.848509,32101
/rosbags2/NuScenes-v1.0-mini-scene-0757,/CAM_FRONT_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.848509,32101
/rosbags2/NuScenes-v1.0-mini-scene-0757,/CAM_FRONT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.848509,32101
/rosbags2/NuScenes-v1.0-mini-scene-0757,/CAM_BACK_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.848509,32101
/rosbags2/NuScenes-v1.0-mini-scene-0757,/CAM_FRONT/camera_info,sensor_msgs/msg/CameraInfo,19.848509,32101
/rosbags2/NuScenes-v1.0-mini-scene-0796,/CAM_BACK_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.599675,32061
/rosbags2/NuScenes-v1.0-mini-scene-0796,/CAM_FRONT_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.599675,32061
/rosbags2/NuScenes-v1.0-mini-scene-0796,/CAM_FRONT_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.599675,32061
/rosbags2/NuScenes-v1.0-mini-scene-0796,/CAM_BACK/camera_info,sensor_msgs/msg/CameraInfo,19.599675,32061
/rosbags2/NuScenes-v1.0-mini-scene-0796,/CAM_BACK_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.599675,32061
/rosbags2/NuScenes-v1.0-mini-scene-0796,/CAM_FRONT_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.599675,32061
/rosbags2/NuScenes-v1.0-mini-scene-0796,/CAM_FRONT_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.599675,32061
/rosbags2/NuScenes-v1.0-mini-scene-0796,/CAM_BACK/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.599675,32061
/rosbags2/NuScenes-v1.0-mini-scene-0796,/CAM_BACK_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.599675,32061
/rosbags2/NuScenes-v1.0-mini-scene-0796,/CAM_FRONT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.599675,32061
/rosbags2/NuScenes-v1.0-mini-scene-0796,/CAM_BACK_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.599675,32061
/rosbags2/NuScenes-v1.0-mini-scene-0796,/CAM_FRONT/camera_info,sensor_msgs/msg/CameraInfo,19.599675,32061
/rosbags2/NuScenes-v1.0-mini-scene-1100,/CAM_FRONT/camera_info,sensor_msgs/msg/CameraInfo,19.499052,31981
/rosbags2/NuScenes-v1.0-mini-scene-1100,/CAM_BACK_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.499052,31981
/rosbags2/NuScenes-v1.0-mini-scene-1100,/CAM_FRONT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.499052,31981
/rosbags2/NuScenes-v1.0-mini-scene-1100,/CAM_FRONT_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.499052,31981
/rosbags2/NuScenes-v1.0-mini-scene-1100,/CAM_BACK_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.499052,31981
/rosbags2/NuScenes-v1.0-mini-scene-1100,/CAM_BACK/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.499052,31981
/rosbags2/NuScenes-v1.0-mini-scene-1100,/CAM_BACK_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.499052,31981
/rosbags2/NuScenes-v1.0-mini-scene-1100,/CAM_BACK/camera_info,sensor_msgs/msg/CameraInfo,19.499052,31981
/rosbags2/NuScenes-v1.0-mini-scene-1100,/CAM_FRONT_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.499052,31981
/rosbags2/NuScenes-v1.0-mini-scene-1100,/CAM_FRONT_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.499052,31981
/rosbags2/NuScenes-v1.0-mini-scene-1100,/CAM_BACK_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.499052,31981
/rosbags2/NuScenes-v1.0-mini-scene-1100,/CAM_FRONT_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.499052,31981
/rosbags2/NuScenes-v1.0-mini-scene-1094,/CAM_BACK_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.499569,31735
/rosbags2/NuScenes-v1.0-mini-scene-1094,/CAM_FRONT/camera_info,sensor_msgs/msg/CameraInfo,19.499569,31735
/rosbags2/NuScenes-v1.0-mini-scene-1094,/CAM_FRONT_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.499569,31735
/rosbags2/NuScenes-v1.0-mini-scene-1094,/CAM_BACK_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.499569,31735
/rosbags2/NuScenes-v1.0-mini-scene-1094,/CAM_FRONT_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.499569,31735
/rosbags2/NuScenes-v1.0-mini-scene-1094,/CAM_FRONT_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.499569,31735
/rosbags2/NuScenes-v1.0-mini-scene-1094,/CAM_BACK/camera_info,sensor_msgs/msg/CameraInfo,19.499569,31735
/rosbags2/NuScenes-v1.0-mini-scene-1094,/CAM_BACK/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.499569,31735
/rosbags2/NuScenes-v1.0-mini-scene-1094,/CAM_BACK_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.499569,31735
/rosbags2/NuScenes-v1.0-mini-scene-1094,/CAM_FRONT_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.499569,31735
/rosbags2/NuScenes-v1.0-mini-scene-1094,/CAM_BACK_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.499569,31735
/rosbags2/NuScenes-v1.0-mini-scene-1094,/CAM_FRONT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.499569,31735
/rosbags2/NuScenes-v1.0-mini-scene-0103,/CAM_BACK_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.400637,31661
/rosbags2/NuScenes-v1.0-mini-scene-0103,/CAM_BACK_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.400637,31661
/rosbags2/NuScenes-v1.0-mini-scene-0103,/CAM_FRONT/camera_info,sensor_msgs/msg/CameraInfo,19.400637,31661
/rosbags2/NuScenes-v1.0-mini-scene-0103,/CAM_BACK_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.400637,31661
/rosbags2/NuScenes-v1.0-mini-scene-0103,/CAM_FRONT_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.400637,31661
/rosbags2/NuScenes-v1.0-mini-scene-0103,/CAM_FRONT_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.400637,31661
/rosbags2/NuScenes-v1.0-mini-scene-0103,/CAM_FRONT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.400637,31661
/rosbags2/NuScenes-v1.0-mini-scene-0103,/CAM_BACK/camera_info,sensor_msgs/msg/CameraInfo,19.400637,31661
/rosbags2/NuScenes-v1.0-mini-scene-0103,/CAM_FRONT_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.400637,31661
/rosbags2/NuScenes-v1.0-mini-scene-0103,/CAM_BACK/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.400637,31661
/rosbags2/NuScenes-v1.0-mini-scene-0103,/CAM_BACK_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.400637,31661
/rosbags2/NuScenes-v1.0-mini-scene-0103,/CAM_FRONT_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.400637,31661
/rosbags2/NuScenes-v1.0-mini-scene-0061,/CAM_BACK_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.149566,30884
/rosbags2/NuScenes-v1.0-mini-scene-0061,/CAM_FRONT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.149566,30884
/rosbags2/NuScenes-v1.0-mini-scene-0061,/CAM_FRONT_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.149566,30884
/rosbags2/NuScenes-v1.0-mini-scene-0061,/CAM_BACK_RIGHT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.149566,30884
/rosbags2/NuScenes-v1.0-mini-scene-0061,/CAM_BACK/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.149566,30884
/rosbags2/NuScenes-v1.0-mini-scene-0061,/CAM_BACK_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.149566,30884
/rosbags2/NuScenes-v1.0-mini-scene-0061,/CAM_BACK/camera_info,sensor_msgs/msg/CameraInfo,19.149566,30884
/rosbags2/NuScenes-v1.0-mini-scene-0061,/CAM_FRONT_LEFT/image_rect_compressed,sensor_msgs/msg/CompressedImage,19.149566,30884
/rosbags2/NuScenes-v1.0-mini-scene-0061,/CAM_FRONT_RIGHT/camera_info,sensor_msgs/msg/CameraInfo,19.149566,30884
/rosbags2/NuScenes-v1.0-mini-scene-0061,/CAM_BACK_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.149566,30884
/rosbags2/NuScenes-v1.0-mini-scene-0061,/CAM_FRONT_LEFT/camera_info,sensor_msgs/msg/CameraInfo,19.149566,30884
/rosbags2/NuScenes-v1.0-mini-scene-0061,/CAM_FRONT/camera_info,sensor_msgs/msg/CameraInfo,19.149566,30884
